datetime,hour,weekday,is_weekend,is_holiday,temperature,humidity,wind_speed,solar_radiation,total_demand,price_electricity,price_lag_1,price_lag_24,price_lag_168
2023-01-13 18:00:00,18,4,0,0,25.85939499267703,87.5206130061157,28.74150134278453,872.7304840603496,3426.2658257279045,54.92214749354547,85.26068493633198,195.88639560590727,96.29217373588168
2023-01-13 19:00:00,19,4,0,0,16.530109853790623,79.64488864799898,15.099011347696816,550.6137077446087,3586.831036417464,59.201961484267926,54.92214749354547,111.87551958501938,145.96069960675618
2023-01-13 19:00:00,19,4,0,0,15.509458811409008,79.54203838110897,7.084745863011587,624.7739170331687,3364.7893554196803,85.56042051655365,59.201961484267926,82.99151559994787,159.1871144857911
2023-01-13 22:00:00,22,4,0,0,3.8665537234955316,88.72457222945926,12.870244423968286,290.7801849330537,6605.047120733739,67.8771078848545,85.56042051655365,116.90176226511836,150.00605521021697
2023-01-14 02:00:00,2,5,1,0,16.513512925972307,31.21601432154035,46.881848515829034,176.52910405266908,7769.744051139193,187.4470763339482,67.8771078848545,185.3870742374516,63.66760615492959
2023-01-14 05:00:00,5,5,1,0,32.16465410765303,67.53894161806113,9.158282724694356,903.4018551257334,2638.7757405789134,59.13193615895776,187.4470763339482,185.82446483762627,161.73234301999332
2023-01-14 08:00:00,8,5,1,0,-4.227823331285334,36.10508347725924,38.613831285097156,533.6486181176871,8747.815481368376,189.5335601587403,59.13193615895776,173.37872275129246,173.7466778900045
2023-01-14 13:00:00,13,5,1,0,9.24993012350335,88.58044504176675,29.846256786482712,945.2323248695834,6542.766043979821,119.32376738590378,189.5335601587403,195.23550289544613,141.28121585225188
2023-01-14 17:00:00,17,5,1,0,32.693740306854295,51.61456792782565,14.105580305179883,696.0766257676386,5768.217943458195,145.7936213207772,119.32376738590378,116.45048977232672,192.97694251888876
2023-01-14 19:00:00,19,5,1,0,22.245507962895623,70.38869229453431,32.05431419798292,680.9774226932201,5082.678410828859,87.66273140915519,145.7936213207772,151.1119684584061,181.72531568296114
2023-01-15 00:00:00,0,6,1,0,19.043071960255705,28.176862176848587,19.398316669191214,193.12724382271983,7103.479954918003,198.6126099259253,87.66273140915519,185.0239560669928,198.24839277311975
2023-01-15 02:00:00,2,6,1,0,18.837072484669353,36.42784730196752,40.73508795333273,885.8630260756603,6824.546102022437,141.77271841664717,198.6126099259253,88.38029608639637,93.65150441164342
2023-01-15 04:00:00,4,6,1,1,30.649177641258696,62.642241556576074,7.962119700494635,699.5703298454094,6242.066198620132,144.9170464987693,141.77271841664717,173.80283192479646,56.75769622485763
2023-01-15 04:00:00,4,6,1,0,5.774276727219764,30.316828731814397,11.628427053666563,565.399517984672,3745.3349616120104,177.0354092716211,144.9170464987693,159.51327671539752,77.14174313562424
2023-01-15 04:00:00,4,6,1,0,20.0855357624447,31.87368651221007,38.31194508732113,975.7105662839081,9214.46509953899,77.43387272860471,177.0354092716211,71.01140655541334,177.42050902285433
2023-01-15 05:00:00,5,6,1,0,2.8069846016002487,49.970460939464644,10.65614000527792,852.2348164231273,6806.99913676209,176.9461224073669,77.43387272860471,84.91255593252495,131.53054436633323
2023-01-15 06:00:00,6,6,1,0,-2.0267651058567937,59.802294949895405,12.185584814059292,56.4143726600913,5294.594820271552,141.3721607276379,176.9461224073669,191.49141511544573,142.89505456211754
2023-01-15 09:00:00,9,6,1,0,12.362843272639218,42.527925571835596,16.98226615360074,444.3836100875197,2253.6646071324976,191.21594128821312,141.3721607276379,121.10387520915015,139.08517304916614
2023-01-15 12:00:00,12,6,1,0,29.374408990112855,79.88272703812738,49.12801809632351,778.7805493770657,3966.0157677695006,186.6873064766794,191.21594128821312,185.74365386214075,179.3271187924498
2023-01-15 16:00:00,16,6,1,0,11.626440060017966,40.82594535796445,34.055474932212974,166.80174037083506,4174.233401103093,123.56338096622179,186.6873064766794,120.95712566923183,120.12754681710878
2023-01-15 22:00:00,22,6,1,0,10.316656293190963,72.72313926937218,42.346170905489764,87.38006251949093,3786.952413263096,118.15200760537864,123.56338096622179,190.16010470211924,171.71448390233826
2023-01-15 23:00:00,23,6,1,0,8.41906442243479,59.78135732163858,43.165214321769675,324.6928566000162,6223.490020214927,108.50564718909351,118.15200760537864,50.333048301529324,146.41796319455113
2023-01-16 02:00:00,2,0,0,0,14.41489484818202,60.16793015087,47.29639306480379,416.1504560976073,7499.984693580096,72.9253541573976,108.50564718909351,77.57829146049545,192.94355733498142
2023-01-16 04:00:00,4,0,0,0,8.087664233156517,30.856552438970162,45.43784084666441,734.3958761703014,3336.120215098191,178.00319152259604,72.9253541573976,85.26068493633198,61.52104941468736
2023-01-16 04:00:00,4,0,0,0,20.856069466631986,40.39119660936052,13.612590754898491,436.8155865706389,6432.07883515317,191.02037300823028,178.00319152259604,54.92214749354547,76.37490051273873
2023-01-16 05:00:00,5,0,0,0,28.414494167155702,80.92293155932845,48.43830197840966,233.59025825436396,9112.929148820313,118.32160664849226,191.02037300823028,59.201961484267926,101.10781494605078
2023-01-16 05:00:00,5,0,0,0,25.422324620796918,54.425578604385976,41.43309022272098,876.0208322908742,3332.387598284664,99.90296873594392,118.32160664849226,85.56042051655365,163.89039261958368
2023-01-16 09:00:00,9,0,0,0,15.736301789383035,80.9644462594929,33.59209859022337,575.368202177792,8314.739612775407,67.6171072390825,99.90296873594392,67.8771078848545,173.25232338828528
2023-01-16 10:00:00,10,0,0,0,29.49086917411757,64.9913481689213,43.659204600031615,844.5464192747074,2436.556622678031,112.16192461829792,67.6171072390825,187.4470763339482,189.8253015554457
2023-01-16 11:00:00,11,0,0,0,26.560195382427786,25.29095646838131,48.95347016917364,702.5549869626508,2323.529492895266,79.3063834150029,112.16192461829792,59.13193615895776,110.99958938494903
2023-01-16 11:00:00,11,0,0,0,17.510802832061266,44.78914454433867,40.405283227263645,607.0599023910773,9499.973220034088,129.33208816483898,79.3063834150029,189.5335601587403,171.78163378346505
2023-01-16 14:00:00,14,0,0,0,20.685165874570416,59.46722364026197,20.60865234048058,562.9169201201006,8141.750118570828,184.42500342273976,129.33208816483898,119.32376738590378,62.71943381764057
2023-01-16 15:00:00,15,0,0,0,-2.216326104147641,88.55630737665182,21.615038499209803,146.99904716335377,9464.76097817537,94.06691698254897,184.42500342273976,145.7936213207772,116.60953270163544
2023-01-16 18:00:00,18,0,0,0,16.289393907067918,37.10032061760152,2.4630367355366056,185.18343810114368,9758.978712194148,160.1088351453704,94.06691698254897,87.66273140915519,111.46181345000451
2023-01-16 22:00:00,22,0,0,0,14.64271798614314,81.254127491826,37.54866298335529,705.7667693076394,6447.989798672567,149.620716051285,160.1088351453704,198.6126099259253,169.70891622937046
2023-01-16 22:00:00,22,0,0,0,22.381777321252958,80.41181727841231,21.09183661841469,753.036961950914,8729.105461643881,78.27247317478127,149.620716051285,141.77271841664717,189.6608258078992
2023-01-16 23:00:00,23,0,0,0,19.052334552588164,74.75603003304863,39.87604996590047,195.15306056772087,8082.600600217706,188.4272103722311,78.27247317478127,144.9170464987693,143.50564677007472
2023-01-17 00:00:00,0,1,0,0,9.418521165970223,44.92974134104777,42.16297403238713,257.2925675830445,4051.0825063316256,187.14077766947818,188.4272103722311,177.0354092716211,170.47792372040482
2023-01-17 02:00:00,2,1,0,0,4.335818069136268,70.19836398726046,9.24998487509897,387.3625838213512,2757.819882862334,75.58952899381205,187.14077766947818,77.43387272860471,89.20737551438967
2023-01-17 05:00:00,5,1,0,0,-1.985804150844328,39.55494262685319,34.78931532117135,990.0981192160516,7619.561955200927,142.30433846013895,75.58952899381205,176.9461224073669,131.01932030973674
2023-01-17 06:00:00,6,1,0,0,15.97031711615342,25.10719047390684,49.670835255356444,276.86093154656476,6490.015700087696,50.45119408410821,142.30433846013895,141.3721607276379,96.70070841434926
2023-01-17 06:00:00,6,1,0,0,27.248386206897322,67.83986132926026,22.772482232007007,500.82704231127184,3386.8603124349274,61.686823770623015,50.45119408410821,191.21594128821312,73.34780162864608
2023-01-17 07:00:00,7,1,0,0,34.44111712785719,33.95267012654017,38.098141944464466,352.56214224248515,8007.766392025012,97.48168075733972,61.686823770623015,186.6873064766794,95.89818946097512
2023-01-17 08:00:00,8,1,0,0,3.427215893102513,40.4036470805369,18.723894912729378,926.4594373362737,7683.946531781112,115.94718756847487,97.48168075733972,123.56338096622179,67.77983614243824
2023-01-17 08:00:00,8,1,0,0,6.772869769249436,50.57057907089666,27.70085095538094,728.8490193646112,9717.967130911347,87.57871098882882,115.94718756847487,118.15200760537864,146.74783052605733
2023-01-17 11:00:00,11,1,0,1,-3.4219218830923426,73.95100307145961,3.1552612429339213,112.88381849184759,9340.943041423248,75.29568615490997,87.57871098882882,108.50564718909351,134.06800454009817
2023-01-17 20:00:00,20,1,0,0,12.216876323518676,87.46373549596163,1.36438253252828,508.7530926261469,2609.223147020818,51.62424509911885,75.29568615490997,72.9253541573976,161.7299449232872
2023-01-17 20:00:00,20,1,0,0,23.19344790069346,78.75823407261538,40.11451539906804,122.4272985556355,5621.759683926144,103.1702733041393,51.62424509911885,178.00319152259604,107.63894451021041
2023-01-17 21:00:00,21,1,0,0,5.921151827034375,26.274418137457943,20.836164056800037,823.855800492458,7733.668018072314,65.07987984848332,103.1702733041393,191.02037300823028,111.83857916302054
2023-01-17 22:00:00,22,1,0,0,-3.1320872845954773,74.1282806455992,48.26138297528453,283.3589969623799,3259.2326582829137,173.4735842109104,65.07987984848332,118.32160664849226,187.01237509693962
2023-01-17 22:00:00,22,1,0,0,2.827941572121584,69.9984423975294,47.080266845299725,807.609699035004,6585.736940554919,77.15178696908185,173.4735842109104,99.90296873594392,159.73740677882526
2023-01-17 22:00:00,22,1,0,0,17.75076410091509,74.56418425300737,17.371918162423334,227.32322508948067,7382.309551314675,124.03643015857926,77.15178696908185,67.6171072390825,69.13976102494071
2023-01-18 04:00:00,4,2,0,0,5.448006850956517,24.89608070970419,44.11738059198769,79.16700047536207,2194.0234883460407,199.46696260222066,124.03643015857926,112.16192461829792,146.49632040944442
2023-01-18 09:00:00,9,2,0,0,1.725643435789883,21.8685211010798,9.644687184068868,855.4328533030778,7262.2288560363195,74.07546918986213,199.46696260222066,79.3063834150029,81.49514130404066
2023-01-18 11:00:00,11,2,0,0,17.506164786852366,57.43727154602009,0.8897445006412597,500.22478093554577,7107.517774238625,56.20457012289607,74.07546918986213,129.33208816483898,149.729073637007
2023-01-18 11:00:00,11,2,0,0,11.955990079879932,56.16734748237394,42.32206042416744,467.3924612204776,6419.032066115736,152.79229043182477,56.20457012289607,184.42500342273976,189.35643717283824
2023-01-18 13:00:00,13,2,0,0,4.548032187959139,61.681883789549175,20.613626123718987,224.0670469152124,5390.038044310468,105.85765068744382,152.79229043182477,94.06691698254897,118.03565291345073
2023-01-18 14:00:00,14,2,0,0,0.47521278767310715,57.47782691978338,3.3611617477298905,368.7868398948434,6467.717139491784,117.80806138638766,105.85765068744382,160.1088351453704,197.32935425623705
2023-01-18 15:00:00,15,2,0,0,16.755747859705643,79.36954025122247,49.29006753742608,669.6511223036099,5326.680979463452,103.38230344219392,117.80806138638766,149.620716051285,104.94108186262848
2023-01-19 04:00:00,4,3,0,0,4.278738086311433,30.281031308324515,36.91960826430714,694.8560797893196,8677.392973442908,153.9943373329619,103.38230344219392,78.27247317478127,162.94348488960748
2023-01-19 09:00:00,9,3,0,0,4.693192458149561,82.23524417227037,23.85249688584411,910.9970222440645,3795.003754241934,142.86945267083058,153.9943373329619,188.4272103722311,69.64737397898409
2023-01-19 09:00:00,9,3,0,0,17.75880135044964,48.55040743979633,18.37697943260912,616.6756029300201,6664.0679498504105,183.26983383048662,142.86945267083058,187.14077766947818,76.03196016516729
2023-01-19 10:00:00,10,3,0,0,18.832301295598786,74.76681652564852,2.400593280459634,907.3364316469363,8542.730310595733,187.87922884243042,183.26983383048662,75.58952899381205,158.85253308458408
2023-01-19 14:00:00,14,3,0,0,0.8355698593314909,53.351201540568,25.000367965794112,521.3976879026785,4839.233570779463,108.3011998490409,187.87922884243042,142.30433846013895,169.49631791776824
2023-01-19 14:00:00,14,3,0,0,32.19939132536539,73.89006039752255,10.247883111614032,119.97530815930003,5276.459606980876,141.07848250656065,108.3011998490409,50.45119408410821,117.47963098052452
2023-01-19 16:00:00,16,3,0,0,20.441614205275435,25.337609504237744,37.6128963236913,418.4197837673277,9905.719623326251,63.55587830750646,141.07848250656065,61.686823770623015,121.24271988124782
2023-01-19 19:00:00,19,3,0,0,-0.4424726748805874,33.24914501175128,49.84173809805792,273.1636904190552,7336.11919521589,63.704091667243475,63.55587830750646,97.48168075733972,193.6808502262504
2023-01-19 22:00:00,22,3,0,0,21.573771658588576,55.18545342355976,21.686413988730486,670.265344713785,5064.279648158201,138.30068839836144,63.704091667243475,115.94718756847487,69.05388457057106
2023-01-20 02:00:00,2,4,0,1,20.369119952544594,46.389568044731845,39.87322451863116,412.40375673659224,4915.75918729763,161.9369418685652,138.30068839836144,87.57871098882882,104.50589392701941
2023-01-20 03:00:00,3,4,0,0,8.165468222243213,75.78823452270692,35.278410103778334,308.26700298624934,3985.3267456742465,101.58211931500284,161.9369418685652,75.29568615490997,89.6757634797273
2023-01-20 07:00:00,7,4,0,0,30.249981132904225,27.853899512939485,35.83359341414688,59.22339717249658,8346.068103819023,118.91074912790553,101.58211931500284,51.62424509911885,127.47108021510573
2023-01-20 08:00:00,8,4,0,0,-3.5604068452532855,54.5965148485329,12.167725995914115,353.8813513539305,7870.838599745824,78.4395619241134,118.91074912790553,103.1702733041393,101.84818984425868
2023-01-20 08:00:00,8,4,0,0,29.79036998270753,35.42247200986998,40.24427489957643,644.5555999643464,4210.050764814148,55.27836268102397,78.4395619241134,65.07987984848332,57.49575926642437
2023-01-20 10:00:00,10,4,0,1,28.422828398582418,46.000376545271266,19.03230733487287,851.2461235058761,7750.634294174903,55.29749128923254,55.27836268102397,173.4735842109104,124.07375609806073
2023-01-20 19:00:00,19,4,0,0,26.60296507853099,76.29636523225587,28.252579314520165,290.5941604996074,6977.902067394441,175.09511143270106,55.29749128923254,77.15178696908185,103.0191496511255
2023-01-20 19:00:00,19,4,0,0,34.91137551280259,43.2044591278418,46.37306401217134,111.07696455078053,5144.748895163389,108.76649383617551,175.09511143270106,124.03643015857926,147.56849177066675
2023-01-20 22:00:00,22,4,0,0,15.947773289787527,75.33446493738313,23.104841209638472,666.0234418087588,9328.055381568687,177.82389258723703,108.76649383617551,199.46696260222066,189.76958029280954
2023-01-21 01:00:00,1,5,1,0,26.76650835350438,22.32375402738289,35.58335884928393,657.9745752652119,9063.576799242608,164.08772074642505,177.82389258723703,74.07546918986213,82.42228925629823
2023-01-21 02:00:00,2,5,1,0,25.2197862805686,61.9907581208533,37.568713267900534,756.6298423841977,8459.196234393356,112.61426258000903,164.08772074642505,56.20457012289607,79.1122818449441
2023-01-21 08:00:00,8,5,1,0,2.9891407648961987,65.27424727573528,45.603402994415916,895.0442877974839,7928.965540280771,138.47406030874947,112.61426258000903,152.79229043182477,141.99250560757926
2023-01-21 09:00:00,9,5,1,0,18.230443678090126,28.3920109576803,45.43308349225253,535.5194199109402,8262.991438233563,182.63569195010479,138.47406030874947,105.85765068744382,147.54661578433792
2023-01-21 09:00:00,9,5,1,1,28.107176288141616,66.35732832650362,44.5041584773379,944.387397726323,2246.4693927848484,173.13187769835895,182.63569195010479,117.80806138638766,173.74200618067843
2023-01-21 10:00:00,10,5,1,0,33.25992499108394,38.62614151082647,14.897022936451954,14.908788883018499,7042.269246577504,152.5463645729239,173.13187769835895,103.38230344219392,107.47337131439201
2023-01-21 12:00:00,12,5,1,0,6.6260131746147355,33.47632102738586,36.61745348239489,58.09665399018993,2235.629671406871,100.5684383788408,152.5463645729239,153.9943373329619,135.21599946364415
2023-01-21 14:00:00,14,5,1,0,26.565758051716482,69.90340532553863,40.95359423057544,978.9143231615323,4210.615431764495,190.612161501121,100.5684383788408,142.86945267083058,133.23715181419323
2023-01-21 17:00:00,17,5,1,0,-4.617672554077257,72.36845600776485,44.830047902748916,644.3048407191403,6162.4226040546355,78.73503864289859,190.612161501121,183.26983383048662,94.04495943904298
2023-01-21 22:00:00,22,5,1,0,25.735997157951193,74.23948925738694,28.92238779263482,439.963149507692,4569.730391170899,128.71819042266446,78.73503864289859,187.87922884243042,136.90308575596947
2023-01-22 00:00:00,0,6,1,0,13.82165944183901,43.09510145897323,23.14868325728561,11.211023247280295,2184.3157468403247,54.648886991125224,128.71819042266446,108.3011998490409,72.31759752949053
2023-01-22 00:00:00,0,6,1,0,7.858499117912178,33.43828541014665,7.323538003915847,219.39671056357602,6972.537875853661,138.16617352533885,54.648886991125224,141.07848250656065,73.72300148062189
2023-01-22 02:00:00,2,6,1,0,23.195876358191843,33.04556616513621,19.988877383694337,443.1019024958478,6599.112982351974,162.02031384363022,138.16617352533885,63.55587830750646,152.65522275193706
2023-01-22 03:00:00,3,6,1,0,-1.721248896260379,28.758131175463987,5.346803174787196,701.3927662860725,7680.26692644104,98.8819640832628,162.02031384363022,63.704091667243475,93.93551050592586
2023-01-22 04:00:00,4,6,1,0,-4.059903087267038,32.36363982172141,42.353556884556845,297.8644872250884,5702.604384393695,148.7281568693959,98.8819640832628,138.30068839836144,113.30698635806456
2023-01-22 08:00:00,8,6,1,0,25.56372000851926,70.1883830744714,3.101243767639156,72.09906915017994,4685.031939792925,70.65291975799126,148.7281568693959,161.9369418685652,166.35092106086876
2023-01-22 10:00:00,10,6,1,0,0.9354151286991064,71.75880188196841,38.736108265728866,18.949155344809455,6167.871585617005,131.5262372539628,70.65291975799126,101.58211931500284,83.42670301789363
2023-01-22 10:00:00,10,6,1,0,29.051288488661243,50.89572922238527,36.92125506214416,795.7176014661004,9274.700590326458,76.69580725682653,131.5262372539628,118.91074912790553,89.12848802312487
2023-01-22 11:00:00,11,6,1,0,34.29789428188299,35.00157835132821,42.74930074160287,349.36520265975525,3467.318830347336,125.9175432269774,76.69580725682653,78.4395619241134,93.67811882278383
2023-01-22 13:00:00,13,6,1,0,6.305024238059724,65.11013454602329,16.19092672791375,175.32766253662913,6840.013724682602,50.20892667787035,125.9175432269774,55.27836268102397,92.61827191624681
2023-01-22 17:00:00,17,6,1,0,30.587749013102396,80.99501388625454,37.92233500037878,677.8511843068347,7088.947543393317,83.99701606347807,50.20892667787035,55.29749128923254,104.02174591974415
2023-01-22 18:00:00,18,6,1,0,2.472315927619939,84.45165549851393,12.3772143509023,891.2518131481662,7593.615433967553,95.2958206612769,83.99701606347807,175.09511143270106,133.92269566453615
2023-01-22 19:00:00,19,6,1,0,15.129133815444703,67.55511529451526,39.50133808211424,414.45218583991226,8940.397285548228,143.24921875899918,95.2958206612769,108.76649383617551,73.92040179812366
2023-01-22 21:00:00,21,6,1,0,17.180502227638602,39.75250519544632,36.27825986654339,781.9675630706586,3450.9420821664794,140.80325772212444,143.24921875899918,177.82389258723703,193.83174786776866
2023-01-22 22:00:00,22,6,1,0,19.48599286453561,57.04221172272947,24.581935805702486,257.6905248339566,8555.740508711448,56.84172226677792,140.80325772212444,164.08772074642505,104.18418132695176
2023-01-22 22:00:00,22,6,1,0,29.449975407322604,28.50098310098625,13.936402166768985,648.4977511691071,5462.446996403902,167.693043857804,56.84172226677792,112.61426258000903,198.2806636442768
2023-01-23 01:00:00,1,0,0,0,29.243813289455346,81.7588661598651,37.94605189531332,918.9460754721091,2071.722688263245,90.81112340351238,167.693043857804,138.47406030874947,61.17537035272747
2023-01-23 01:00:00,1,0,0,0,28.7332941956775,23.525409929537705,47.228163179112634,86.17882742803596,4297.044466027335,81.81870944889555,90.81112340351238,182.63569195010479,123.44940698376168
2023-01-23 03:00:00,3,0,0,0,29.213445212092587,75.02912957235273,33.94416834446512,985.6829025721679,9932.481309118566,104.00788337085731,81.81870944889555,173.13187769835895,179.845868092819
2023-01-23 08:00:00,8,0,0,0,29.847481854012713,68.01107186620081,7.307734113710679,584.9374986782369,7319.588531637108,89.79327730329405,104.00788337085731,152.5463645729239,50.08921370639861
2023-01-23 08:00:00,8,0,0,0,8.408927208542867,28.15239242241425,18.26597815824217,644.4288246422742,4859.308154586194,189.93638897438265,89.79327730329405,100.5684383788408,55.513373694298885
2023-01-23 09:00:00,9,0,0,0,-3.6632802117976215,66.7429217638975,11.832177394095067,847.6177852288728,5726.445234687486,106.02672361319432,189.93638897438265,190.612161501121,112.2180323489272
2023-01-23 11:00:00,11,0,0,1,16.84395232013163,89.57984133895698,14.25977131422102,706.9389729218748,9658.284871728205,142.5910802695043,106.02672361319432,78.73503864289859,112.20184217650981
2023-01-23 11:00:00,11,0,0,0,-1.8526537223240869,56.30524025951685,43.505652055443264,718.2442699476502,7459.237685403572,166.4084852009966,142.5910802695043,128.71819042266446,51.88737051523087
2023-01-23 13:00:00,13,0,0,0,-0.5279851506425137,84.54842728583459,19.601352803948853,449.6582244427424,9583.889753329564,108.71871859423021,166.4084852009966,54.648886991125224,133.341429049108
2023-01-23 17:00:00,17,0,0,0,-1.567569131622446,59.46023756833324,8.765545525731982,244.5124151940462,2110.2062876194127,144.75453218388265,108.71871859423021,138.16617352533885,140.7121942163011
2023-01-23 20:00:00,20,0,0,0,-3.335870665787146,43.659722191834604,23.98335914300424,100.46360865970583,8930.348423357878,157.83747900975587,144.75453218388265,162.02031384363022,123.48250077482302
2023-01-24 00:00:00,0,1,0,1,16.152208726270658,43.86551162199369,40.117199949097646,448.56909783076236,8441.858214798736,146.01078867307322,157.83747900975587,98.8819640832628,168.18336061635102
2023-01-24 04:00:00,4,1,0,0,2.784770172982607,70.32145862758946,25.218624656957612,948.7807744991864,3561.215748599352,186.95403640953396,146.01078867307322,148.7281568693959,195.22369253174617
2023-01-24 04:00:00,4,1,0,0,13.260470268871607,26.386967587960463,3.3003167905833966,756.8797524806798,5676.467246217277,129.56257874166732,186.95403640953396,70.65291975799126,197.58917435963914
2023-01-24 05:00:00,5,1,0,0,2.785185888128985,38.880190285777715,45.00484057315589,977.2513952392784,6784.519467438202,156.64043179279238,129.56257874166732,131.5262372539628,136.45634765135242
2023-01-24 07:00:00,7,1,0,0,-4.962278298900387,51.17838000044844,9.785670746413262,400.8632388049265,8132.426962717848,59.200789831887796,156.64043179279238,76.69580725682653,148.41191584535386
2023-01-24 08:00:00,8,1,0,0,7.579065434660421,49.706373690971475,1.0492490878142358,496.4608784504125,5518.757957469072,198.8951044981702,59.200789831887796,125.9175432269774,186.43913257645076
2023-01-24 17:00:00,17,1,0,1,24.98503008596095,48.79258877762887,31.193127080866468,376.1224309222736,2810.4669345833126,163.88151464135262,198.8951044981702,50.20892667787035,64.00167867155922
2023-01-24 18:00:00,18,1,0,0,14.059328314210816,78.79006023797099,30.59904317651133,454.4348665747845,3017.2133167990055,73.67253087235497,163.88151464135262,83.99701606347807,53.547020160527055
2023-01-24 19:00:00,19,1,0,0,15.59919242593379,32.61900752128633,42.51790526197683,491.9085146648673,2691.226883775009,147.99123680963345,73.67253087235497,95.2958206612769,166.19011195831752
2023-01-24 19:00:00,19,1,0,0,28.106845422767762,33.00313393443471,35.03496605510279,956.8687598478888,7907.979833214443,103.51177977834702,147.99123680963345,143.24921875899918,195.56973817143162
2023-01-24 19:00:00,19,1,0,0,29.802207724371314,72.09302750621151,33.459872468940034,988.6102423869629,5311.925973776008,120.69733362803923,103.51177977834702,140.80325772212444,52.3108240382108
2023-01-24 20:00:00,20,1,0,0,-3.2261255218559537,52.772872722013695,28.698735523415507,610.143045075529,6629.334042947382,192.99632949008256,120.69733362803923,56.84172226677792,186.33584761602458
2023-01-24 20:00:00,20,1,0,0,-1.7488358063644904,76.92058406912574,25.461440692405553,697.604501394362,5868.741526014961,166.24707492006172,192.99632949008256,167.693043857804,114.49190884351593
2023-01-24 22:00:00,22,1,0,0,27.66981117890726,32.35879345699884,10.376506770640109,753.558584739126,8983.88909113926,84.92348808166699,166.24707492006172,90.81112340351238,104.02580746570703
2023-01-24 22:00:00,22,1,0,0,20.754717102205053,59.5782374365353,5.827334385759874,244.79290641577066,5255.768243424057,191.3793867897696,84.92348808166699,81.81870944889555,50.6119410274107
2023-01-24 23:00:00,23,1,0,0,10.350957214224952,43.66776445152925,1.409515774826814,695.3785340059841,6160.821141033984,60.680675788474055,191.3793867897696,104.00788337085731,166.2467015204481
2023-01-25 04:00:00,4,2,0,0,32.410012575773315,73.77931634596658,0.5527199348504763,321.11613429918293,9208.67539368545,59.91565428323563,60.680675788474055,89.79327730329405,83.07193930516777
2023-01-25 04:00:00,4,2,0,0,31.150690455964266,25.879265097241127,28.623661396935447,471.9772029376541,6606.621173712186,119.89622874176166,59.91565428323563,189.93638897438265,187.77956776786772
2023-01-25 05:00:00,5,2,0,0,1.5896415345308768,27.470048030786288,37.4527806104204,994.1022832107261,6129.277173731246,112.35323415149544,119.89622874176166,106.02672361319432,81.62028543934784
2023-01-25 07:00:00,7,2,0,0,7.009084461655455,81.31537478117274,12.169163963030444,977.3629079086362,6373.727567557798,112.76007185183943,112.35323415149544,142.5910802695043,130.51310542634747
2023-01-25 08:00:00,8,2,0,0,34.618629282463054,22.1436927566434,19.87830043945885,717.0381013253538,2000.044293405904,57.07796225933896,112.76007185183943,166.4084852009966,75.95805316788253
